"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data","parseGBIF_duplicates_map","parseGBIF_merged_fields","parseGBIF_merged"
1934718826,,"es","ICN","COL",,"PRESERVED_SPECIMEN","578951","951","Nancy Santafé Fajardo","PRESENT",2014-05-30,2014,5,30,,,"En inteior de vegetación secundaria baja con altura promedio de 10 m y predominio de Bromelia chrysantha (maya) en el estrato herbáceo y Cynophalla linearis (olivo santo) y Stenocereus griseus (cardón) en el estrato arbustivo.","CO","La Guajira",,"Barrancas","Roche.","Colombia","La Guajira","Barrancas",,"Jenny Carolina Sarmiento Espitia",2014-06-01,"Achatocarpus nigricans Triana",11.05675,-72.648778,"FAJARDO",951,"ACHATOCARPACEAE_FAJARDO_951",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,11.05675,-72.648778,"","","","FALSE"
2422412342,,,"UCR",,,"PRESERVED_SPECIMEN",,"11915","R.S. Felger; Robin Thomas","PRESENT",1965-01-12,1965,1,12,,,,"MX","Sonora",,"Guaymas","Road to Bahia San Carlos, 4 miles by road west of hwy 15 and 0.25 mile south of road","México","Sonora","Guaymas",,,,"Phaulothamnus spinescens A.Gray",27.96917,-111.00333,"FELGER",11915,"ACHATOCARPACEAE_FELGER_11915",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,27.96917,-111.00333,"","","","FALSE"
4062058358,"http://www.tropicos.org/Specimen/102160785",,"MA","Tropicos","Tropicos","PRESERVED_SPECIMEN","102160785","Fernández Choque 3","A. T. Fernández C.;L. Cayola;J. Uzquiano;Pepe Sevillanos;Guzmán Jove","PRESENT",2005-05-21,2005,5,21,,,,"BO","La Paz",,"Franz Tamayo","Área Natural de Manejo Integrado Madidi, Azariamas al Norte de Apolo.","Bolivia","La Paz","Franz Tamayo","Apolo","A. Fuentes (LPB), 08/",2005-01-01,"Achatocarpus praecox Griseb.",-14.331361,-68.555806,"FERNANDEZ",3,"ACHATOCARPACEAE_FERNANDEZ_3",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-14.331361,-68.555806,"{""Ctrl_gbifID"":[{""value"":""1260044817"",""freq"":1},{""value"":""4031672109"",""freq"":1},{""value"":""4062058358"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":3}],""Ctrl_recordedBy"":[{""value"":""A. T. Fernández C.;L. Cayola;J. Uzquiano;Pepe Sevillanos;Guzmán Jove"",""freq"":3}],""Ctrl_recordNumber"":[{""value"":""Fernández Choque 3"",""freq"":3}],""Ctrl_identifiedBy"":[{""value"":""A. Fuentes (LPB), 08/"",""freq"":3}],""Ctrl_dateIdentified"":[{""value"":""2005-01-01"",""freq"":3}],""Ctrl_institutionCode"":[{""value"":""LPB"",""freq"":1},{""value"":""MA"",""freq"":1},{""value"":""MO"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":3}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":3}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":3}],""Ctrl_language"":[{""value"":""empty"",""freq"":3.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":3}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":3}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":3}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":3}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":3}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":3}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":3}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":3}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":3.0}],""Ctrl_year"":[{""value"":""2005"",""freq"":3}],""Ctrl_stateProvince"":[{""value"":""La Paz"",""freq"":3}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":3.0}],""Ctrl_locality"":[{""value"":""Área Natural de Manejo Integrado Madidi, Azariamas al Norte de Apolo."",""freq"":3}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":3}],""Ctrl_eventDate"":[{""value"":""2005-05-21"",""freq"":3}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":3.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":3}],""Ctrl_level1Name"":[{""value"":""La Paz"",""freq"":3}],""Ctrl_level2Name"":[{""value"":""Franz Tamayo"",""freq"":3}],""Ctrl_level3Name"":[{""value"":""Apolo"",""freq"":3}]}","{""Ctrl_gbifID"":[""4062058358"",""4031672109;[4031672109]"",""1260044817;[1260044817]""],""Ctrl_institutionCode"":[""MA"",""MO;[4031672109]"",""LPB;[1260044817]""]}","","FALSE"
1262926587,"http://www.tropicos.org/Specimen/100903073",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","100903073","Fernández 35883","Ángel Fernández;Reina Gonto","PRESENT",2015-03-13,2015,3,13,,,,"VE","Distrito Capital",,,"Caracas. Urbanización Gran Colombia.","Venezuela","Distrito Capital","Libertador",,"A. Fernández",2015-01-01,"Achatocarpus nigricans Triana",10.475,-66.909722,"FERNANDEZ",35883,"ACHATOCARPACEAE_FERNANDEZ_35883",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,10.475,-66.909722,"","","","FALSE"
2807216628,,,"TEX","TEX",,"PRESERVED_SPECIMEN","00154176",,"Fernando Chiang C.;Antonio Salinas T.;Oscar R. Dorado R.","PRESENT",1985-06-04,1985,6,4,,,"Matorral Espinoso con Prosopis, Lycium y Grabowskia","MX","Puebla",,,"8 Km al W de Pueblo Nuevo, por la Terracería rumbo a Axusco","México","Puebla","Coxcatlán",,"Chiang C., Fernando",,"Phaulothamnus spinescens A.Gray",18.25,-97.11667,"FERNANDO",,"ACHATOCARPACEAE_FERNANDO_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,18.25,-97.11667,"","","","FALSE"
1259349204,"http://www.tropicos.org/Specimen/2072181",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","2072181","Chiang Cabrera 1033","Fernando Chiang C.;Gabriel Flores F.","PRESENT",1986-11-24,1986,11,24,,,,"MX","Nayarit",,,"Islas Marías. Parte N de la Isla Ma. Magdalena, hacia Arroyo la Boya. Selva baja caducifolia, en arroyo seco","México","Nayarit","San Blas",,"O. Téllez V.",1990-01-01,"Phaulothamnus spinescens A.Gray",21.45,-106.45,"FERNANDO",1033,"ACHATOCARPACEAE_FERNANDO_1033",-3,8,5,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,21.45,-106.45,"","","","FALSE"
1259350560,"http://www.tropicos.org/Specimen/2073099",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","2073099","Ferris 5564","Roxana S. Ferris","PRESENT",1925-10-21,1925,10,21,,,,"MX","Nayarit",,,"Maria Madre, Tres Marias Islands. Woods just south of Penal Colony near beach.","México","Nayarit","San Blas",,,,"Phaulothamnus spinescens A.Gray",21.6225,-106.549444,"FERRIS",5564,"ACHATOCARPACEAE_FERRIS_5564",-3,8,5,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,21.6225,-106.549444,"{""Ctrl_gbifID"":[{""value"":""1259350560"",""freq"":1},{""value"":""2452347315"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Phaulothamnus spinescens A.Gray"",""freq"":2}],""Ctrl_recordedBy"":[{""value"":""R. S. Ferris"",""freq"":1},{""value"":""Roxana S. Ferris"",""freq"":1}],""Ctrl_recordNumber"":[{""value"":""5564"",""freq"":1},{""value"":""Ferris 5564"",""freq"":1}],""Ctrl_identifiedBy"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_dateIdentified"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_institutionCode"":[{""value"":""MO"",""freq"":1},{""value"":""US"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":1},{""value"":""US"",""freq"":1}],""Ctrl_datasetName"":[{""value"":""NMNH Extant Biology"",""freq"":1},{""value"":""Tropicos"",""freq"":1}],""Ctrl_datasetName"":[{""value"":""NMNH Extant Biology"",""freq"":1},{""value"":""Tropicos"",""freq"":1}],""Ctrl_language"":[{""value"":""empty"",""freq"":2.0}],""wcvp_plant_name_id"":[{""value"":""500166"",""freq"":2}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":2}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":2}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":2}],""wcvp_taxon_name"":[{""value"":""Phaulothamnus spinescens"",""freq"":2}],""wcvp_taxon_authors"":[{""value"":""A.Gray"",""freq"":2}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":2}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":2}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""1925"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Nayarit"",""freq"":2}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_locality"":[{""value"":""Just South of Penal Colony near beach, Maria Madre, Tres Marias Islands."",""freq"":1},{""value"":""Maria Madre, Tres Marias Islands. Woods just south of Penal Colony near beach."",""freq"":1}],""Ctrl_countryCode"":[{""value"":""MX"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""1925-10-21"",""freq"":2}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_level0Name"":[{""value"":""México"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_level1Name"":[{""value"":""Nayarit"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_level2Name"":[{""value"":""San Blas"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_level3Name"":[{""value"":""empty"",""freq"":2.0}]}","{""Ctrl_gbifID"":[""1259350560"",""2452347315;[2452347315]""],""Ctrl_recordedBy"":[""Roxana S. Ferris"",""R. S. Ferris;[2452347315]""],""Ctrl_recordNumber"":[""Ferris 5564"",""5564;[2452347315]""],""Ctrl_institutionCode"":[""MO"",""US;[2452347315]""],""Ctrl_collectionCode"":[""Tropicos"",""US;[2452347315]""],""Ctrl_datasetName"":[""Tropicos"",""NMNH Extant Biology;[2452347315]""],""Ctrl_datasetName"":[""Tropicos"",""NMNH Extant Biology;[2452347315]""],""Ctrl_locality"":[""Maria Madre, Tres Marias Islands. Woods just south of Penal Colony near beach."",""Just South of Penal Colony near beach, Maria Madre, Tres Marias Islands.;[2452347315]""]}","","FALSE"
1894974020,"Vega-Aviña R. 2000. Catálogo y base de datos preliminar de la flora de Sinaloa. Facultad de Agronomía. Universidad Autónoma de Sinaloa. Bases de datos SNIB-CONABIO, proyecto L057. México, D. F.","es","FA-UAS","UAS","Catálogo y base de datos preliminar de la flora de Sinaloa","PRESERVED_SPECIMEN","010022",,"FHA; RVA; HAH","PRESENT",1990-08-25,1990,8,25,"NO DISPONIBLE",,,"MX","Sinaloa",,"MOCORITO","Cerros de Caimanero","México","Sinaloa","Mocorito",,"FHA",,"Phaulothamnus spinescens A.Gray",24.991667,-107.7875,"FHA",,"ACHATOCARPACEAE_FHA_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,24.991667,-107.7875,"","","","FALSE"
2629444551,"Avendaño-Reyes, S., I. Acosta R. 2019. Digitalización y sistematización de las colecciones biológicas del INECOL. Instituto Nacional de Ecología, A.C. Base de datos SNIB-CONABIO_Herbario XAL, Proyectos No. ME014, AA002, U021, L090, K004, E008 y P026. Ciudad de México","es","INECOL","XAL","Digitalización y sistematización de las colecciones biológicas del INECOL","PRESERVED_SPECIMEN","3821",,"A. Flores-Macías; N.P. Ramos G.","PRESENT",1991-08-17,1991,8,17,"NO DISPONIBLE",,,"MX","Jalisco",,"LA HUERTA","Punta Pérula, Alrededor de la población","México","Jalisco","La Huerta",,"M. Cházaro B.",,"Achatocarpus nigricans Triana",19.59,-105.128333,"FLORES-MACIAS",,"ACHATOCARPACEAE_FLORES-MACIAS_",-3,7,4,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,19.59,-105.128333,"","","","FALSE"
1893753279,"Rzedowski J. y S. Zamudio. 2001. Etapa final de la captura y catalogación del Herbario del Instituto de Ecología A. C., Centro Regional del Bajío. Herbario IEB. Centro Regional del Bajío. Bases de datos SNIB-CONABIO, proyectos HA010, FS002, Q017, J097 y F014. México, D. F.","es","INECOL","IEB","Etapa final de la captura y catalogación del Herbario del Instituto de Ecología, AC, Centro Regional del Bajío","PRESERVED_SPECIMEN","96882",,"A. Flores M.","PRESENT",1991-08-17,1991,8,17,"NO DISPONIBLE",,,"MX","Jalisco",,"LA HUERTA","PUNTA PERULA, ALREDEDORES DE LA POBLACION, MPIO. LA HUERTA, JAL.",,,,,"M. Cházaro B.",,"Achatocarpus nigricans Triana",19.471944,-105.125833,"FLORES",,"ACHATOCARPACEAE_FLORES_",-3,7,4,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,19.471944,-105.125833,"","","","FALSE"
1893640465,"Rzedowski J. y S. Zamudio. 2001. Etapa final de la captura y catalogación del Herbario del Instituto de Ecología A. C., Centro Regional del Bajío. Herbario IEB. Centro Regional del Bajío. Bases de datos SNIB-CONABIO, proyectos HA010, FS002, Q017, J097 y F014. México, D. F.","es","INECOL","IEB","Etapa final de la captura y catalogación del Herbario del Instituto de Ecología, AC, Centro Regional del Bajío","PRESERVED_SPECIMEN","129173",,"A. Flores M.; O. Gutiérrez","PRESENT",1996-09-21,1996,9,21,"MATORRAL SUBTROPICAL CON ELEMENTOS DE IPOMOEA ARBORESCENS, BURSERA LONGIFLORA, CROTON CILIATO-GLANDULIFERUS, AGAVE ANGUSTIFOLIA Y BURSERA FAGAROIDES, SUELO LITOSOL, GRIS CLARO",,,"MX","Sonora",,"HERMOSILLO","6 KM AL N DE HERMOSILLO, 1.5 KM AL E DE RANCHO LA CARIDAD, MPIO. HERMOSILLO","México","Sonora","Hermosillo",,"A. Flores M.",,"Phaulothamnus spinescens A.Gray",29.092778,-110.956944,"FLORES",,"ACHATOCARPACEAE_FLORES_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,29.092778,-110.956944,"","","","FALSE"
1893587930,"Sánchez-Escalante J. y L. Armenta. 2004. Actualización de la base de datos del Herbario de la Universidad de Sonora (USON). Herbario USON. Universidad de Sonora. Bases de datos SNIB-CONABIO, proyectos V051 y B047. México, D. F.","es","DICTUS-USON","USON","Actualización de la base de datos del Herbario de la Universidad de Sonora (USON)","PRESERVED_SPECIMEN","03684",,"A. Flores; J. León","PRESENT",1997-09-08,1997,9,8,,,,"MX","Sonora",,"GUAYMAS","5 km al NW del Rancho El Potrero, talud de exposición E de Sierra Libre.","México","Sonora","Opodepe",,"A. Flores",,"Phaulothamnus spinescens A.Gray",29.97,-110.832778,"FLORES",,"ACHATOCARPACEAE_FLORES_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,29.97,-110.832778,"","","","FALSE"
1893587867,"Sánchez-Escalante J. y L. Armenta. 2004. Actualización de la base de datos del Herbario de la Universidad de Sonora (USON). Herbario USON. Universidad de Sonora. Bases de datos SNIB-CONABIO, proyectos V051 y B047. México, D. F.","es","DICTUS-USON","USON","Actualización de la base de datos del Herbario de la Universidad de Sonora (USON)","PRESERVED_SPECIMEN","04890",,"A. Flores; O. Gutiérrez","PRESENT",1996-09-21,1996,9,21,,,,"MX","Sonora",,"HERMOSILLO","6 km al N. de Hermosillo, 1.5 km al E. del Rancho La Caridad.","México","Sonora","Hermosillo",,"A. Flores",,"Phaulothamnus spinescens A.Gray",29.205556,-110.924444,"FLORES",,"ACHATOCARPACEAE_FLORES_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,29.205556,-110.924444,"","","","FALSE"
1893587826,"Sánchez-Escalante J. y L. Armenta. 2004. Actualización de la base de datos del Herbario de la Universidad de Sonora (USON). Herbario USON. Universidad de Sonora. Bases de datos SNIB-CONABIO, proyectos V051 y B047. México, D. F.","es","DICTUS-USON","USON","Actualización de la base de datos del Herbario de la Universidad de Sonora (USON)","PRESERVED_SPECIMEN","05400",,"A. Flores; O. Gutiérrez; A. Delucio","PRESENT",1996-08-11,1996,8,11,,,,"MX","Sonora",,"MAGDALENA","Rancho La Tinaja Colorada, unos 15 km al NE de Magdalena de Kino.","México","Sonora","Imuris",,"A. Flores",,"Phaulothamnus spinescens A.Gray",30.702778,-110.805556,"FLORES",,"ACHATOCARPACEAE_FLORES_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,30.702778,-110.805556,"","","","FALSE"
1099628619,,"es","Universidad de Nariño (UDENAR)","PSO",,"PRESERVED_SPECIMEN","9689","1629","Fonnegra-G, R.;Arboleda, O.;Bunch, P.","PRESENT",1980-07-04,1980,7,4,,,,"CO","La Guajira",,"Barrancas","Entre Manantial y Caracolí Arroyo Aguas Blancas","Colombia","La Guajira","Barrancas",,"Fonnegra-G, R.; Arboleda, O.; Bunch, P.",1980-07-04,"Achatocarpus nigricans Triana",11.08578,-72.67706,"FONNEGRA-G",1629,"ACHATOCARPACEAE_FONNEGRA-G_1629",0,8,8,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,11.08578,-72.67706,"","","","FALSE"
931015583,,"es","Universidad de Antioquia (UdeA)","HUA",,"PRESERVED_SPECIMEN","8910","1629","Fonnegra R.;Arboleda O.;Bunch P.","PRESENT",1980-07-04,1980,7,4,,"Árbol de 8 m de altura. fruto joven verde opaco y negro al madurar",,"CO","La Guajira",,"Hatonuevo","Vía Manantial - Caracolí. arroyo Aguas Blancas","Colombia","La Guajira","Hatonuevo",,"Bunch P.",1981-10-06,"Achatocarpus nigricans Triana",11.09345,-72.68986,"FONNEGRA",1629,"ACHATOCARPACEAE_FONNEGRA_1629",0,9,9,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,11.09345,-72.68986,"","","","FALSE"
