"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data","parseGBIF_duplicates_map","parseGBIF_merged_fields","parseGBIF_merged","parseGBIF_dataset_result"
4026660664,,,"Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH)","Colección de Tejidos del Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH-CT)",,"PRESERVED_SPECIMEN","IAvH-CT-20758","JAC 2271","J. Aguilar-Cano;S. Medina","PRESENT",2015-10-19,2015,10,19,,,"árbol de 7m; pedúnculos, cáliz y frutos inmaduros verdes; ramas estigmáticas blancas y café cuando vestigiales; Hojas lustrosas por la haz.","CO","Tolima",,"Armero","Hacienda Jabirú (Sitio B)","Colombia","Tolima","Armero",,"José  Aguilar-Cano",2015-10-19,"Achatocarpus nigricans Triana",5.059436,-74.828194,"AGUILAR-CANO",2271,"ACHATOCARPACEAE_AGUILAR-CANO_2271",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,5.059436,-74.828194,"{""Ctrl_gbifID"":[{""value"":""1707501777"",""freq"":1},{""value"":""4026660664"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus nigricans Triana"",""freq"":2}],""Ctrl_recordedBy"":[{""value"":""Aguilar-Cano, J.;Medina, Sandra"",""freq"":1},{""value"":""J. Aguilar-Cano;S. Medina"",""freq"":1}],""Ctrl_recordNumber"":[{""value"":""JAC 2271"",""freq"":2}],""Ctrl_identifiedBy"":[{""value"":""Aguilar-Cano, J."",""freq"":1},{""value"":""José  Aguilar-Cano"",""freq"":1}],""Ctrl_dateIdentified"":[{""value"":""2015-10-19"",""freq"":2}],""Ctrl_institutionCode"":[{""value"":""Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH)"",""freq"":1},{""value"":""Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Colección de Tejidos del Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH-CT)"",""freq"":1},{""value"":""FMB"",""freq"":1}],""Ctrl_datasetName"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_datasetName"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_language"":[{""value"":""empty"",""freq"":2.0}],""wcvp_plant_name_id"":[{""value"":""500156"",""freq"":2}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":2}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":2}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":2}],""wcvp_taxon_name"":[{""value"":""Achatocarpus nigricans"",""freq"":2}],""wcvp_taxon_authors"":[{""value"":""Triana"",""freq"":2}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":2}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":2}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""2015"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Tolima"",""freq"":2}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_locality"":[{""value"":""Hacienda Jabirú (sitio B)"",""freq"":1},{""value"":""Hacienda Jabirú (Sitio B)"",""freq"":1}],""Ctrl_countryCode"":[{""value"":""CO"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""2015-10-18"",""freq"":1},{""value"":""2015-10-19"",""freq"":1}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_level0Name"":[{""value"":""Colombia"",""freq"":2}],""Ctrl_level1Name"":[{""value"":""Tolima"",""freq"":2}],""Ctrl_level2Name"":[{""value"":""Armero"",""freq"":2}],""Ctrl_level3Name"":[{""value"":""empty"",""freq"":2.0}]}","{""Ctrl_gbifID"":[""4026660664"",""1707501777;[1707501777]""],""Ctrl_recordedBy"":[""J. Aguilar-Cano;S. Medina"",""Aguilar-Cano, J.;Medina, Sandra;[1707501777]""],""Ctrl_identifiedBy"":[""José  Aguilar-Cano"",""Aguilar-Cano, J.;[1707501777]""],""Ctrl_collectionCode"":[""Colección de Tejidos del Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH-CT)"",""FMB;[1707501777]""],""Ctrl_eventDate"":[""2015-10-19"",""2015-10-18;[1707501777]""]}","","FALSE","in"
2446663126,,,"B","Herbarium Berolinense",,"PRESERVED_SPECIMEN","B 10 0033990",,"Reyna de Aguilar,M.L.","PRESENT",1991-02-04,1991,2,4,,,,"SV",,,,"El Salvador: Depto. San Salvador, Orilla SW del Lago de Ilopango, porción llamada La Puntona. Vegetación característica: mangollano, amates, palo de mora,limoncillos, chilamate, clavel silvestre y mas al centro, subiendo las laderas se encontró la siguiente vegetación: San Andrés, carreto, crucito, cojón, conacaste negro, cinco negritos, guarumo, chichicaste y caulote. Tambien se visitó La Isla, tambien llamada La Plutona, donde se pudo observar lo siguiente: toda la orilla posee arboles de jiote, mangollanos, jocote y mas hacia el centro, arboles de Neea psychotryoides, conacaste (Enterolobium cyclocarpum), polvo de queso (Albizia adynocephala), gramineas y otras herbaceas. . Arbolito de 4 m, ramificado desde abajo, con ramaje abierto y espinas esparcidas. Las flores muy abundantes y llamativas por los largos pistilos exertos de color blanco. . 1991-02-04, Leg.: Reyna de Aguilar,M.L. 1486 [MLR01486].","El Salvador","La Paz","San Miguel Tepezontes",,"W.Burger (F) 1997",,"Achatocarpus nigricans Triana",13.63333,-89.01667,"AGUILAR",,"ACHATOCARPACEAE_AGUILAR_",-3,6,3,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,13.63333,-89.01667,"","","","FALSE","in"
1585287211,,,"LAGU","Herbarium LAGU",,"PRESERVED_SPECIMEN","MLR01486",,"Reyna de Aguilar,M.L.","PRESENT",1991-02-04,1991,2,4,,,,"SV",,,,"Depto. San Salvador, Orilla SW del Lago de Ilopango, porción llamada La Puntona","El Salvador","La Paz","San Miguel Tepezontes",,"W.Burger (F) 1997",,"Achatocarpus nigricans Triana",13.63333,-89.01667,"AGUILAR",,"ACHATOCARPACEAE_AGUILAR_",-1,6,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,13.63333,-89.01667,"","","","FALSE","in"
1258829899,"http://www.tropicos.org/Specimen/1596718",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1596718","Aguilar Sierra 105","Domingo Aguilar","PRESENT",1983-02-14,1983,2,14,,,,"HN","Choluteca",,,"Sea Farms, Golfo de Fonseca. Bosque seco tropical.","Honduras","Choluteca","Choluteca",,,,"Achatocarpus nigricans Triana",13.08333,-87.25,"AGUILAR",105,"ACHATOCARPACEAE_AGUILAR_105",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,13.08333,-87.25,"","","","FALSE","in"
4062061027,"http://www.tropicos.org/Specimen/101886978",,"LAGU","Tropicos","Tropicos","PRESERVED_SPECIMEN","101886978","Reyna de Aguilar 1486","M.L. Reyna de Aguilar","PRESENT",1991-02-04,1991,2,4,,,,"SV","San Salvador",,,"Orilla SW del Lago de llopango, porción llamada La Puntona","El Salvador","La Paz","San Miguel Tepezontes",,"Villacorta, 1996 (LAGU)",,"Achatocarpus nigricans Triana",13.63333,-89.01666,"AGUILAR",1486,"ACHATOCARPACEAE_AGUILAR_1486",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,TRUE,5,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,13.63333,-89.01666,"{""Ctrl_gbifID"":[{""value"":""1258829918"",""freq"":1},{""value"":""4031993547"",""freq"":1},{""value"":""4061365240"",""freq"":1},{""value"":""4061373565"",""freq"":1},{""value"":""4062061027"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus nigricans Triana"",""freq"":5}],""Ctrl_recordedBy"":[{""value"":""M.L. Reyna de Aguilar"",""freq"":5}],""Ctrl_recordNumber"":[{""value"":""Reyna de Aguilar 1486"",""freq"":5}],""Ctrl_identifiedBy"":[{""value"":""Villacorta, 1996 (LAGU)"",""freq"":5}],""Ctrl_dateIdentified"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_institutionCode"":[{""value"":""B"",""freq"":1},{""value"":""EAP"",""freq"":1},{""value"":""F"",""freq"":1},{""value"":""LAGU"",""freq"":1},{""value"":""MO"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_language"":[{""value"":""empty"",""freq"":5.0}],""wcvp_plant_name_id"":[{""value"":""500156"",""freq"":5}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":5}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":5}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":5}],""wcvp_taxon_name"":[{""value"":""Achatocarpus nigricans"",""freq"":5}],""wcvp_taxon_authors"":[{""value"":""Triana"",""freq"":5}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":5}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":5}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_year"":[{""value"":""1991"",""freq"":5}],""Ctrl_stateProvince"":[{""value"":""San Salvador"",""freq"":5}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_locality"":[{""value"":""Orilla SW del Lago de llopango, porción llamada La Puntona"",""freq"":5}],""Ctrl_countryCode"":[{""value"":""SV"",""freq"":5}],""Ctrl_eventDate"":[{""value"":""1991-02-04"",""freq"":5}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_level0Name"":[{""value"":""El Salvador"",""freq"":5}],""Ctrl_level1Name"":[{""value"":""La Paz"",""freq"":5}],""Ctrl_level2Name"":[{""value"":""San Miguel Tepezontes"",""freq"":5}],""Ctrl_level3Name"":[{""value"":""empty"",""freq"":5.0}]}","{""Ctrl_gbifID"":[""4062061027"",""4061373565;[4061373565]"",""4061365240;[4061365240]"",""4031993547;[4031993547]"",""1258829918;[1258829918]""],""Ctrl_institutionCode"":[""LAGU"",""EAP;[4061373565]"",""F;[4061365240]"",""MO;[4031993547]"",""B;[1258829918]""]}","","FALSE","in"
1427549888,,,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Herbario Federico Meden Bogotá del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (FMB)","Planeación ambiental para la conservación de la biodiversidad en las áreas operativas de Ecopetrol","PRESERVED_SPECIMEN","Temp-AAM616","JAC 1553","José Aguilar Cano;Sandra Medina;Jhonatan Guzmán","PRESENT",2014-11-20,2014,11,20,,,,"CO","Cundinamarca",,"Beltrán","Paquiló. Finca Santa Ana. Camino de herradura hacia Pulí (Cundinamarca).","Colombia","Cundinamarca","Beltrán",,"Jose Aguilar Cano",2015-01-01,"Achatocarpus nigricans Triana",4.663479,-74.774754,"AGUILAR",1553,"ACHATOCARPACEAE_AGUILAR_1553",-1,8,7,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,4.663479,-74.774754,"","","","FALSE","in"
3308576569,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","890087",,"Agustín Flores M.; Oscar Gutiérrez","PRESENT",1996-09-21,1996,9,21,,,,"MX","Sonora",,"HERMOSILLO","6 km al N de Hermosillo, 1.5 km al E del Rancho La Caridad","México","Sonora","Hermosillo",,"Agustín Flores M.",,"Phaulothamnus spinescens A.Gray",29.20556,-110.92444,"AGUSTIN",,"ACHATOCARPACEAE_AGUSTIN_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,29.20556,-110.92444,"","","","FALSE","in"
3308503248,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","896701",,"Agustín Flores M.; O. Gutiérrez R.","PRESENT",1996-08-11,1996,8,11,,,,"MX","Sonora",,"MAGDALENA","Rancho La Tinaja Colorada, unos 15 km al NE de Magdalena de Kino","México","Sonora","Imuris",,"Agustín Flores M.",,"Phaulothamnus spinescens A.Gray",30.70278,-110.80556,"AGUSTIN",,"ACHATOCARPACEAE_AGUSTIN_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,30.70278,-110.80556,"","","","FALSE","in"
3307931628,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","897604",,"Agustín Flores M.; Oscar Gutiérrez","PRESENT",1996-09-21,1996,9,21,,,,"MX","Sonora",,"HERMOSILLO","6 km al N de Hermosillo, 1.5 km al E del Rancho La Caridad","México","Sonora","Hermosillo",,"Agustín Flores M.",,"Phaulothamnus spinescens A.Gray",29.20556,-110.92444,"AGUSTIN",,"ACHATOCARPACEAE_AGUSTIN_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,29.20556,-110.92444,"","","","FALSE","in"
1895374038,"Panero J. L. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. LL Herbarium. The University of Texas. Bases de datos SNIB-CONABIO, proyectos AE013, V057, V007 y Q047. México, D. F.","es","CNS-UT","TEX","Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","PRESERVED_SPECIMEN","00095983",,"J. B. Alcorn","PRESENT",1979-04-06,1979,4,6,"Bosque tropical decíduo",,,"MX","San luis potosi",,"CIUDAD VALLES","Pujal (Mpio Pujal?)","México","San Luis Potosí","Ciudad Valles",,"J. B. Alcorn",,"Achatocarpus nigricans Triana",21.8503324,-98.9393756,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-1,7,6,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,21.8503324,-98.9393756,"","","","FALSE","in"
1895374037,"Panero J. L. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. LL Herbarium. The University of Texas. Bases de datos SNIB-CONABIO, proyectos AE013, V057, V007 y Q047. México, D. F.","es","CNS-UT","TEX","Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","PRESERVED_SPECIMEN","00095982",,"J. B. Alcorn","PRESENT",1979-05-29,1979,5,29,"Pastured forest",,,"MX","San luis potosi",,"TANQUIAN DE ESCOBEDO","Between Tamuin pyramids & Sagrada Familia","México","San Luis Potosí","San Vicente Tancuayalab",,"J. B. Alcorn",,"Achatocarpus nigricans Triana",21.8207126,-98.6580968,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-1,7,6,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,21.8207126,-98.6580968,"","","","FALSE","in"
4062053248,"http://www.tropicos.org/Specimen/102216461",,"MA","Tropicos","Tropicos","PRESERVED_SPECIMEN","102216461","Araujo Murakami 2012","Alejandro Araujo M.;A. T. Fernández C.;D. Choque A.","PRESENT",2005-09-28,2005,9,28,,,,"BO","La Paz",,"Franz Tamayo","Área Natural de Manejo Integrado Madidi, Tuichi, Azariamas.","Bolivia","La Paz","Franz Tamayo","Apolo","A. Fuentes (LPB)",2006-01-01,"Achatocarpus praecox Griseb.",-14.293055,-68.543889,"ALEJANDRO",2012,"ACHATOCARPACEAE_ALEJANDRO_2012",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-14.293055,-68.543889,"{""Ctrl_gbifID"":[{""value"":""1260191226"",""freq"":1},{""value"":""4031684149"",""freq"":1},{""value"":""4061548644"",""freq"":1},{""value"":""4062053248"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":4}],""Ctrl_recordedBy"":[{""value"":""Alejandro Araujo M.;A. T. Fernández C.;D. Choque A."",""freq"":4}],""Ctrl_recordNumber"":[{""value"":""Araujo Murakami 2012"",""freq"":4}],""Ctrl_identifiedBy"":[{""value"":""A. Fuentes (LPB)"",""freq"":4}],""Ctrl_dateIdentified"":[{""value"":""2006-01-01"",""freq"":4}],""Ctrl_institutionCode"":[{""value"":""HSB"",""freq"":1},{""value"":""LPB"",""freq"":1},{""value"":""MA"",""freq"":1},{""value"":""MO"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":4}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":4}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":4}],""Ctrl_language"":[{""value"":""empty"",""freq"":4.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":4}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":4}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":4}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":4}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":4}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":4}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":4}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":4}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":4.0}],""Ctrl_year"":[{""value"":""2005"",""freq"":4}],""Ctrl_stateProvince"":[{""value"":""La Paz"",""freq"":4}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":4.0}],""Ctrl_locality"":[{""value"":""Área Natural de Manejo Integrado Madidi, Tuichi, Azariamas."",""freq"":4}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":4}],""Ctrl_eventDate"":[{""value"":""2005-09-28"",""freq"":4}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":4.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":4}],""Ctrl_level1Name"":[{""value"":""La Paz"",""freq"":4}],""Ctrl_level2Name"":[{""value"":""Franz Tamayo"",""freq"":4}],""Ctrl_level3Name"":[{""value"":""Apolo"",""freq"":4}]}","{""Ctrl_gbifID"":[""4062053248"",""4061548644;[4061548644]"",""4031684149;[4031684149]"",""1260191226;[1260191226]""],""Ctrl_institutionCode"":[""MA"",""HSB;[4061548644]"",""MO;[4031684149]"",""LPB;[1260191226]""]}","","FALSE","in"
4061564759,"http://www.tropicos.org/Specimen/102217249",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","102217249","Araujo Murakami 2165","Alejandro Araujo M.;A. T. Fernández C.;S. Paredes;Guzmán Jove","PRESENT",2005-10-08,2005,10,8,,,,"BO","La Paz",,"Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.","Bolivia","La Paz","Franz Tamayo","Apolo","A. Fuentes (LPB)",2005-01-01,"Achatocarpus praecox Griseb.",-14.199722,-68.651944,"ALEJANDRO",2165,"ACHATOCARPACEAE_ALEJANDRO_2165",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,5,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-14.199722,-68.651944,"{""Ctrl_gbifID"":[{""value"":""1260195299"",""freq"":1},{""value"":""4031768115"",""freq"":1},{""value"":""4061502215"",""freq"":1},{""value"":""4061526483"",""freq"":1},{""value"":""4061564759"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":5}],""Ctrl_recordedBy"":[{""value"":""Alejandro Araujo M.;A. T. Fernández C.;S. Paredes;Guzmán Jove"",""freq"":5}],""Ctrl_recordNumber"":[{""value"":""Araujo Murakami 2165"",""freq"":5}],""Ctrl_identifiedBy"":[{""value"":""A. Fuentes (LPB)"",""freq"":5}],""Ctrl_dateIdentified"":[{""value"":""2005-01-01"",""freq"":5}],""Ctrl_institutionCode"":[{""value"":""BOLV"",""freq"":1},{""value"":""LPB"",""freq"":1},{""value"":""MO"",""freq"":1},{""value"":""NY"",""freq"":1},{""value"":""USZ"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_language"":[{""value"":""empty"",""freq"":5.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":5}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":5}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":5}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":5}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":5}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":5}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":5}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":5}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_year"":[{""value"":""2005"",""freq"":5}],""Ctrl_stateProvince"":[{""value"":""La Paz"",""freq"":5}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_locality"":[{""value"":""Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora."",""freq"":5}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":5}],""Ctrl_eventDate"":[{""value"":""2005-10-08"",""freq"":5}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":5}],""Ctrl_level1Name"":[{""value"":""La Paz"",""freq"":5}],""Ctrl_level2Name"":[{""value"":""Franz Tamayo"",""freq"":5}],""Ctrl_level3Name"":[{""value"":""Apolo"",""freq"":5}]}","{""Ctrl_gbifID"":[""4061564759"",""4061526483;[4061526483]"",""4061502215;[4061502215]"",""4031768115;[4031768115]"",""1260195299;[1260195299]""],""Ctrl_institutionCode"":[""USZ"",""BOLV;[4061526483]"",""NY;[4061502215]"",""MO;[4031768115]"",""LPB;[1260195299]""]}","","FALSE","in"
